,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
80,"Former Bolivia leader Evo Morales traveled to Cuba from Buenos Aires on Monday for medical treatment, Argentina's President Alberto Fernandez said. Morales has been living in exile in Argentina after resigning as Bolivia's president in November and fleeing fo…",The US Navy has ordered all ships that have visited countries in the Pacific region to effectively self-quarantine and remain at sea for 14 days in order to monitor sailors for any symptoms of coronavirus.,0.0,222,39,7,20,2,19.5,5.6923076923076925,0,14.285714285714285,0.0,0.0,5.128205128205128,34,0,0,0,0,0,0,0,0,34,0,0,0,51.0,4.0,1.0,8.0,0.0,-15.5,0.81,0.0,14.29,0.0,-2.86,2.27,5.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,-9.05,-3.24,-0.59,0.16,0.25,-10.95,0.19,0.01,-2.28,0.0,0.41,-0.47,-2.48,0.0,-0.02,-0.08,-0.09,-0.02,-0.37,-0.05,0.0,-2.48,0.0,-0.01,-0.37
81,"Chinese authorities reported early Monday that there were about 100 new deaths from coronavirus, the lowest daily count since Feb. 11. The flu-like virus now has killed more than 1,700 people, Reuters reports. The number of confirmed infections in Hubei provi…","Experts on immigration policy told CNN they had no idea what the term ""redemption money"" means. Americans are paying for the wall.",0.0,220,41,4,14,4,10.25,5.365853658536586,0,25.0,0.0,0.0,7.317073170731707,39,0,0,0,3,0,0,0,0,39,0,0,0,111.0,19.0,0.0,3.0,1.0,-0.75,0.41,0.0,0.0,0.0,-4.55,7.32,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-8.27,-3.1,-0.6,0.18,0.27,-11.04,0.19,0.01,-2.11,0.0,0.39,-0.41,-2.31,0.0,-0.02,-0.08,-0.06,-0.02,-0.38,-0.05,0.0,-2.31,0.0,-0.01,-0.38
82,"Mexico extradited the son of the leader of the Jalisco New Generation Cartel to face drug charges in the United States, leading to fears his gang may stage r...","North Korea has fired two unidentified projectiles from an area near the coastal city of Wonsan into waters between the Korean Peninsula and Japan, South Korea's Joint Chiefs of Staff said Monday.",0.0,132,29,6,13,2,29.0,4.551724137931035,0,0.0,0.0,3.4482758620689653,3.4482758620689653,21,0,0,0,0,0,1,0,0,21,0,0,1,-33.0,-3.0,3.0,-3.0,0.0,-3.0,-0.6,0.0,0.0,0.0,3.45,3.45,-7.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-7.0,0.0,0.0,1.0,-8.57,-3.1,-0.58,0.19,0.27,-10.91,0.18,0.01,-2.25,0.0,0.41,-0.4,-2.35,0.0,-0.02,-0.08,-0.07,-0.02,-0.37,-0.05,0.0,-2.35,0.0,-0.01,-0.37
83,The vehicle has more than 1 million parts and will be produced at 60 locations in Israel using 20 tons of steel and 30km of welding wire for each behemoth. With 750 horsepower the vehicle can reach speeds of 90 km/hr. It has the latest technology and 34 compu…,"A US Navy sailor stationed in Naples, Italy, has tested positive for coronavirus, marking the first positive case for a US servicemember stationed in Europe, according to a statement from US European Command and US Naval Forces Europe-Africa.",0.0,212,49,9,13,3,16.333333333333332,4.326530612244898,0,11.11111111111111,0.0,0.0,0.0,37,0,0,0,8,0,0,0,0,37,0,0,0,7.0,11.0,3.0,-3.0,1.0,-21.67,-1.07,0.0,11.11,0.0,-5.26,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,-7.92,-2.86,-0.53,0.2,0.27,-10.93,0.17,0.01,-2.26,0.0,0.39,-0.43,-2.2,0.0,-0.02,-0.08,0.02,-0.02,-0.37,-0.05,0.0,-2.2,0.0,-0.01,-0.37
84,"Turkish and northern Cypriot officials met on Saturday in an abandoned town wrecked by war to discuss potentially re-opening the area after 46 years, a move ...","Ousted Egyptian leader Hosni Mubarak, who ruled his country with an iron fist for nearly three decades, has died at age 91, state media said on Tuesday.",0.0,134,27,4,8,2,26.0,4.962962962962963,0,0.0,0.0,0.0,0.0,27,0,0,0,1,0,0,0,0,27,0,0,0,8.0,0.0,-1.0,-3.0,0.0,-1.0,0.3,0.0,0.0,0.0,0.0,-7.41,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-8.19,-2.89,-0.54,0.14,0.27,-10.84,0.16,0.01,-2.39,0.0,0.37,-0.46,-2.17,0.0,-0.02,-0.08,0.03,-0.02,-0.38,-0.05,0.0,-2.17,0.0,-0.01,-0.38
85,"Sen. Elizabeth Warren (D-Mass.) finished a disappointing fourth place in New Hampshire's Democratic primary on Tuesday, and in her concession speech she congratulated her ""friend and colleague Amy Klobuchar for showing just how wrong the pundits can be when t…","In a US Army first, 1,000 recruits took their enlistment oath Wednesday from an Army astronaut in space.",0.0,221,40,5,17,3,13.666666666666666,5.525,0,20.0,0.0,0.0,7.5,34,0,0,0,0,0,5,0,0,34,0,0,5,134.0,22.0,4.0,9.0,1.0,-4.33,0.69,0.0,20.0,0.0,0.0,7.5,18.0,0.0,0.0,0.0,-1.0,0.0,4.0,0.0,0.0,18.0,0.0,0.0,4.0,-7.45,-2.77,-0.53,0.2,0.28,-10.9,0.17,0.01,-2.29,0.0,0.35,-0.41,-2.07,0.0,-0.02,-0.08,0.02,-0.02,-0.32,-0.05,0.0,-2.07,0.0,-0.01,-0.32
86,"Opinion: Cheerleading Turkey in Syria is the last thing the US should be doing, as such a situation is directly opposed to US interests.","The Department of Veterans Affairs' watchdog is reviewing a request to investigate allegations that Secretary Robert Wilkie sought ""damaging information"" about a congressional staffer who alleged she was sexually assaulted at a government-run veterans hospita…",0.0,113,24,7,8,2,24.0,4.708333333333333,0,42.857142857142854,0.0,4.166666666666666,0.0,18,0,0,0,0,0,0,0,0,18,0,0,0,-113.0,-11.0,-1.0,-4.0,1.0,-11.0,-1.75,0.0,17.86,0.0,4.17,-5.71,-14.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-14.0,0.0,0.0,-1.0,-7.97,-2.83,-0.5,0.15,0.28,-10.83,0.16,0.01,-1.93,0.0,0.38,-0.44,-2.15,0.0,-0.02,-0.08,0.01,-0.02,-0.33,-0.05,0.0,-2.15,0.0,-0.01,-0.33
87,"Stuck in a standoff with Russia, Turkey tried to manipulate help from Europe with a flow of migrants. This exploitation of innocent people ran into a global ...","Defense Secretary Mark Esper called on the international community to ""wake up to the challenges presented by China,"" telling an audience of world leaders and top policymakers on Saturday that America's concerns about China should also be Europe's concerns.",0.0,133,28,3,10,3,13.5,4.75,0,0.0,0.0,0.0,7.142857142857142,21,0,0,0,0,0,0,0,0,21,0,0,0,-86.0,-11.0,-3.0,-7.0,1.0,-25.5,-0.87,0.0,-16.67,0.0,-2.56,2.01,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,-8.24,-2.84,-0.52,0.12,0.28,-10.89,0.15,0.01,-2.06,0.0,0.36,-0.39,-2.19,0.0,-0.02,-0.08,0.01,-0.02,-0.33,-0.05,0.0,-2.19,0.0,-0.01,-0.33
88,"North Korean leader Kim Jong Un has sent a letter expressing hope for South Korea to overcome a coronavirus outbreak, President Moon Jae-in's office said on Thursday, as the South battles the biggest epidemic of the disease outside China. The two sides' excha…","The time has come to wrap yourself in the warm, gooey embrace of cheese, settle into a heavenly array of toppings, and chomp down on some comforting crust. It's National Pizza Day.",0.0,218,43,6,21,2,21.5,5.069767441860465,0,0.0,0.0,0.0,4.651162790697675,36,0,0,0,1,0,0,0,0,36,0,0,0,69.0,11.0,0.0,10.0,-1.0,5.5,0.41,0.0,0.0,0.0,-9.38,4.65,6.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,-7.56,-2.69,-0.51,0.22,0.28,-10.85,0.15,0.01,-2.19,0.0,0.34,-0.36,-2.06,0.0,-0.02,-0.09,0.01,-0.02,-0.34,-0.05,0.0,-2.06,0.0,-0.01,-0.34
89,"President Trump believes his impeachment has ""damaged"" former Vice President Joe Biden in his quest to become the 2020 Democratic presidential nominee.""They aimed at Trump and they took Biden down,"" Trump said Thursday evening during a Fox News Town Hall in B…","The President uses his powers of clemency not to show mercy to those who he believes have repented for their sins but rather to show favor to those he thinks haven't sinned at all, writes LZ Granderson.",0.0,219,42,8,18,2,21.5,5.214285714285714,0,0.0,0.0,0.0,2.380952380952381,31,0,0,0,1,0,2,0,0,31,0,0,2,53.0,5.0,-2.0,10.0,0.0,-15.5,0.73,0.0,0.0,0.0,-5.41,2.38,4.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,4.0,0.0,0.0,-2.0,-6.88,-2.55,-0.47,0.28,0.28,-10.81,0.15,0.01,-2.32,0.0,0.32,-0.37,-1.99,0.0,-0.02,-0.09,0.02,-0.02,-0.32,-0.05,0.0,-1.99,0.0,-0.01,-0.32
91,We are watching the rule of law collapse in real time.It is no surprise that President Trump on Tuesday meddled in the federal case against his friend Roger Stone — who is convicted of sabotaging an investigation against Trump himself — declaring that a nine-…,"The White House is set to ask Congress in its forthcoming budget proposal for less border wall funding than in previous years, a White House official said.",0.0,216,45,9,15,2,23.0,4.8,0,33.33333333333333,0.0,0.0,2.2222222222222223,29,0,0,0,0,0,1,0,0,29,0,0,1,87.0,18.0,5.0,3.0,0.0,-4.0,0.02,0.0,8.33,0.0,0.0,2.22,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,-5.83,-2.28,-0.37,0.3,0.27,-10.74,0.14,0.02,-2.21,0.0,0.34,-0.35,-1.81,0.0,-0.01,-0.09,0.0,-0.02,-0.28,-0.05,0.0,-1.81,0.0,-0.01,-0.28
92,"Opposition leader Juan Guaidó said Friday that he trusts U.S. President Donald Trump's ""firm and determined” backing following a White House meeting aimed at helping him steer crisis-stricken Venezuela toward a democratic transition. “For me he is very trustw…",Here's what else you need to know to Get Up to Speed and Out the Door.,0.0,222,39,9,17,4,10.0,5.6923076923076925,0,11.11111111111111,0.0,2.564102564102564,0.0,35,0,0,0,0,0,3,0,0,35,1,0,3,167.0,23.0,5.0,13.0,2.0,-6.0,2.25,0.0,11.11,0.0,2.56,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,22.0,1.0,0.0,2.0,-5.16,-2.18,-0.33,0.35,0.29,-10.83,0.15,0.02,-2.21,0.0,0.35,-0.37,-1.7,0.0,-0.01,-0.09,-0.0,-0.02,-0.26,-0.05,0.0,-1.7,0.01,-0.01,-0.26
93,"Taliban fighters and Afghan security forces clashed in parts of Afghanistan on Saturday, a day after a week-long ""reduction in violence"" was announced, but the incidents did not spark immediate alarm on either side. If the violence reduction period is observe…","Take one look at Army veteran Elana Duffy and you'll notice her leg, which was amputated after she sustained major nerve damage in a Humvee crash while serving in Iraq.",0.0,220,41,6,17,2,20.5,5.365853658536586,0,33.33333333333333,0.0,0.0,2.4390243902439024,33,0,0,0,0,0,0,0,0,33,0,0,0,81.0,11.0,-1.0,6.0,0.0,-9.5,0.73,0.0,19.05,0.0,0.0,-4.23,5.0,0.0,0.0,0.0,-1.0,0.0,-3.0,0.0,0.0,5.0,0.0,0.0,-3.0,-4.52,-2.06,-0.31,0.4,0.29,-10.81,0.15,0.02,-1.98,0.0,0.34,-0.38,-1.62,0.0,-0.01,-0.09,-0.01,-0.02,-0.26,-0.05,0.0,-1.62,0.01,-0.01,-0.26
94,"President Donald Trump said on Friday he had four candidates under consideration to be the next U.S. intelligence chief and that a decision would be made soon, even as one potential candidate said he was not interested in the job. Trump abruptly dismissed act…","When Arielle Britton's daughter lost her doll during a trip from Connecticut to Florida, she posted on social media. She never expected this response.",0.0,217,44,9,14,4,11.25,4.931818181818182,0,33.33333333333333,0.0,2.272727272727273,2.272727272727273,34,0,0,0,2,0,2,0,0,34,0,0,2,90.0,20.0,6.0,5.0,1.0,-0.75,-0.36,0.0,33.33,0.0,2.27,-1.89,10.0,0.0,0.0,-1.0,2.0,0.0,-1.0,0.0,0.0,10.0,0.0,0.0,-1.0,-3.93,-1.92,-0.27,0.41,0.31,-10.88,0.15,0.02,-1.75,0.0,0.34,-0.38,-1.53,0.0,-0.01,-0.09,0.0,-0.02,-0.24,-0.05,0.0,-1.53,0.01,-0.01,-0.24
95,"An Egyptian delegation arrived in Gaza on Monday seeking to ease tensions, a Hamas security source said, after Israel again attacked the enclave with air strikes in response to projectiles fired by militants. Egypt has long served as a mediator between Israel…","Rep. Max Rose of New York, a Democratic congressman who represents a district President Donald Trump won in 2016, is accusing his likely GOP challenger Nicole Malliotakis of hating Trump, while his campaign questions her support for the President.",0.0,219,42,8,17,2,21.0,5.214285714285714,0,0.0,0.0,2.380952380952381,0.0,36,0,0,0,0,0,0,0,0,36,0,0,0,10.0,3.0,3.0,-2.0,-1.0,1.5,-0.14,0.0,-20.0,0.0,-2.75,-5.13,3.0,0.0,0.0,0.0,-1.0,0.0,-4.0,0.0,0.0,3.0,0.0,0.0,-4.0,-3.33,-1.79,-0.24,0.46,0.3,-10.86,0.15,0.02,-1.87,0.0,0.35,-0.41,-1.42,0.0,-0.01,-0.09,-0.0,-0.02,-0.25,-0.05,0.0,-1.42,0.01,-0.01,-0.25
96,Egypt and Ethiopia appear near an agreement that would avoid conflict over a new dam’s effects downstream. Mediation and listening skills have helped.,"Nearly two dozen Republican lawmakers have written to Secretary of State Mike Pompeo and Secretary of Defense Mark Esper to express ""serious concerns"" about the anticipated US-Taliban deal.",0.0,128,23,6,11,3,11.5,5.565217391304348,0,0.0,0.0,4.3478260869565215,4.3478260869565215,21,0,0,0,0,0,0,0,0,21,0,0,0,-34.0,-5.0,3.0,-1.0,1.0,-16.5,-0.22,0.0,0.0,0.0,4.35,0.78,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-3.68,-1.87,-0.22,0.44,0.31,-10.93,0.15,0.02,-2.0,0.0,0.38,-0.39,-1.47,0.0,-0.01,-0.09,-0.01,-0.02,-0.25,-0.05,0.0,-1.47,0.01,-0.01,-0.25
97,"France will stand by Greece and Cyprus, supporting both in their disputes with Turkey over maritime zones in the Mediterranean, French Defence Minister Flore...","Chinese President Xi Jinping has warned the novel coronavirus is the worst public health crisis facing the country since its founding, as new outbreaks continued to worsen in South Korea and Italy, raising fears of a global pandemic.",0.0,137,24,3,10,2,24.0,5.708333333333333,0,0.0,0.0,4.166666666666666,0.0,22,0,0,0,0,0,1,0,0,22,0,0,1,-59.0,-14.0,-4.0,-4.0,0.0,-14.0,0.55,0.0,-14.29,0.0,4.17,-13.16,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,0.0,0.0,-3.93,-1.94,-0.24,0.41,0.31,-10.87,0.15,0.02,-2.11,0.0,0.41,-0.42,-1.5,0.0,-0.01,-0.09,-0.01,-0.02,-0.25,-0.05,0.0,-1.5,0.01,-0.01,-0.25
98,"An agreement between the Taliban and U.S. forces to reduce violence will come into force within the next five days, Afghanistan's acting interior ministe...","Prince Harry and Meghan, Duchess of Sussex have made their first official appearance together since their announcement that they will step back from the royal family plunged the institution into crisis.",0.0,133,24,4,9,4,8.333333333333334,5.541666666666667,0,0.0,0.0,0.0,0.0,22,0,0,0,1,0,0,0,0,22,0,0,0,-39.0,-7.0,-1.0,-1.0,2.0,-22.67,-0.01,0.0,0.0,0.0,0.0,-3.23,-5.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,-5.0,0.0,0.0,-2.0,-4.22,-2.0,-0.25,0.37,0.32,-10.97,0.16,0.02,-2.23,0.0,0.39,-0.44,-1.54,0.0,-0.01,-0.09,-0.01,-0.02,-0.25,-0.05,0.0,-1.54,0.01,-0.01,-0.25
99,"China's embassy in Russia has demanded authorities in Moscow end what it said are discriminatory anti-coronavirus measures against Chinese nationals, say...",Americans who experienced life in coronavirus quarantine describe surreal boredom mixed with unease and uncertainty.,0.0,136,21,6,7,2,21.0,6.476190476190476,0,16.666666666666664,0.0,0.0,4.761904761904762,19,0,0,0,0,0,1,0,0,19,0,0,1,34.0,6.0,5.0,0.0,0.0,6.0,-0.32,0.0,16.67,0.0,-6.67,-8.57,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,-4.47,-2.09,-0.24,0.32,0.32,-10.94,0.17,0.02,-2.18,0.0,0.37,-0.42,-1.6,0.0,-0.01,-0.09,-0.02,-0.02,-0.25,-0.05,0.0,-1.6,0.01,-0.01,-0.25
