,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
65,It was late into Tuesday night’s debate when former South Bend Mayor Pete Buttigieg challenged Sen. Bernie Sanders (I-VT) about his praise for the domestic gains made by the Castro regime in Cuba. Sanders shot back to defend himself and his policy agenda. And…,"Nobody but the people who work at the Life Care Center, home to about 108 patients, and other health care workers are being allowed into the nursing care and rehabilitation facility in the Seattle suburb of Kirkland.",0.0,217.0,44.0,6.0,22.0,4.0,11.0,4.931818181818182,0.0,16.666666666666664,0.0,4.545454545454546,0.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0,0.0,2.0,37.0,7.0,2.0,5.0,2.0,-26.0,0.07,0.0,-8.33,0.0,1.84,0.0,9.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,6.72,0.13,0.49,1.1,-0.01,-3.98,0.18,-0.0,-3.7,0.0,0.19,-0.68,0.19,-0.04,0.02,-0.04,-0.02,-0.05,0.02,-0.04,0.0,0.19,0.02,-0.08,0.02
66,"VIRGINIA BEACH, Va. -- In the Trump era, the suburbs have been Democrats' surprising superpower.A revolt by college-educated voters, largely women, in suburbs from Virginia Beach to Oklahoma City, from Houston to Southern California, delivered the House major…","Pete Buttigieg will begin airing a new television ad in South Carolina on Friday night that attacks Sen. Bernie Sanders by name over his ""Medicare for All"" health care plan.",0.0,223.0,38.0,4.0,20.0,3.0,13.0,5.868421052631579,0.0,25.0,0.0,0.0,2.631578947368421,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,79.0,8.0,0.0,3.0,0.0,-2.0,1.07,0.0,25.0,0.0,0.0,-0.7,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,7.31,0.19,0.46,1.18,0.0,-4.1,0.19,-0.0,-3.52,0.0,0.16,-0.69,0.19,-0.04,0.02,-0.04,-0.03,-0.05,0.01,-0.04,0.0,0.19,0.02,-0.08,0.01
67,"White House hopefuls Bernie Sanders and Michael Bloomberg could hardly be more different in their politics, but in one striking way they share a similarity marking a milestone in US presidential campaigning: both men are Jewish. Should Senator Sanders, the pr…","Sen. Elizabeth Warren savaged Sen. Amy Klobuchar's health care plan during Wednesday night's Democratic presidential debate as ""like a Post-it Note"" amid a forceful confrontation over her primary rival's approach to the cornerstone campaign issue.",0.0,220.0,41.0,7.0,17.0,2.0,20.5,5.365853658536586,0.0,28.57142857142857,0.0,2.4390243902439024,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,7.0,6.0,6.0,-2.0,-2.0,8.83,-0.72,0.0,28.57,0.0,-3.28,-14.29,5.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,5.0,0.0,0.0,-1.0,7.84,0.28,0.48,1.22,-0.0,-4.11,0.19,-0.0,-3.29,0.0,0.18,-0.74,0.3,-0.04,0.02,-0.04,-0.03,-0.05,0.02,-0.04,0.0,0.3,0.02,-0.08,0.02
68,"The global death toll from the new coronavirus epidemic surpassed 3,000 on Monday after more people died at its epicentre in China, as cases soared around the world and US officials faced criticism over the country's readiness for an outbreak. The virus has n…","About 124 health care workers -- including at least 36 nurses -- are under self-quarantine after possible exposure to the coronavirus patient admitted to UC Davis Medical Center last week, a nurse union said.",0.0,217.0,44.0,7.0,16.0,2.0,22.0,4.931818181818182,0.0,0.0,0.0,0.0,15.909090909090908,39.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,1.0,42.0,10.0,3.0,1.0,0.0,-12.0,-0.22,0.0,-25.0,0.0,-2.94,15.91,9.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,8.31,0.42,0.5,1.25,-0.01,-4.09,0.18,-0.0,-3.49,0.0,0.15,-0.55,0.44,-0.04,0.02,-0.04,-0.02,-0.05,0.02,-0.04,0.0,0.44,0.02,-0.08,0.02
69,"Bernie Sanders' presidential ambitions were undone in 2016 when he couldn't line up enough support from black voters to win the Democratic nomination. As he tries again in 2020, results from South Carolina suggest he's still struggling to appeal to the voters…",A market meltdown. Surging recession fears. And a sudden spotlight on America's health care system. Goldman Sachs is warning Wall Street that the coronavirus could cost President Donald Trump the election.,0.0,219.0,42.0,8.0,11.0,2.0,21.0,5.214285714285714,0.0,12.5,0.0,9.523809523809524,4.761904761904762,31.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,31.0,0.0,0.0,2.0,44.0,11.0,3.0,-7.0,-3.0,13.25,-0.43,0.0,-7.5,0.0,9.52,-8.14,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8.79,0.53,0.53,1.2,-0.01,-4.09,0.18,-0.0,-3.5,0.0,0.26,-0.54,0.47,-0.04,0.02,-0.04,0.0,-0.05,0.04,-0.04,0.0,0.47,0.02,-0.08,0.04
70,Anti-Chinese resentment fuels many of the calls to close the enclave's border,"Back and neck pain plagues millions of Americans and sucks more health care dollars than any other condition, a new study says. It's time to try some lifestyle changes, experts say.",0.0,66.0,12.0,1.0,5.0,1.0,12.0,5.5,0.0,0.0,0.0,0.0,8.333333333333332,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-85.0,-19.0,-3.0,-9.0,-2.0,-3.5,0.63,0.0,0.0,0.0,0.0,1.88,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,7.11,0.21,0.46,1.06,-0.03,-4.21,0.18,-0.0,-3.69,0.0,0.24,-0.47,0.21,-0.04,0.02,-0.03,-0.01,-0.05,0.03,-0.04,0.0,0.21,0.02,-0.08,0.03
71,"Amid the coronavirus outbreak and financial crisis, older voters are backing Biden. He may be boring but at least he’s familiar and safeWhen middle-aged and older people feel unsafe, they run to the familiar and reliable, even if it’s deadly dull. Younger peo…","The state's first novel coronavirus case is a 39-year-old health care worker who had recently returned from Iran. Gov. Andrew Cuomo calls the illness ""flu on steroids.""",0.0,218.0,43.0,9.0,8.0,3.0,14.333333333333334,5.069767441860465,0.0,22.22222222222222,0.0,2.3255813953488373,13.953488372093023,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,76.0,16.0,5.0,-6.0,-1.0,7.33,-0.19,0.0,-2.78,0.0,2.33,10.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.58,0.32,0.51,0.98,-0.02,-4.3,0.18,-0.0,-3.56,0.0,0.25,-0.32,0.26,-0.04,0.02,-0.03,-0.02,-0.05,0.02,-0.04,0.0,0.26,0.02,-0.08,0.02
72,The number of confirmed cases of coronavirus on a quarantined cruise ship in Japan has nearly doubled.,"While the 2020 Democratic candidates agree on a lot of things, there are differences in their platforms. Hear the promises they're each making to voters about health care, education, income inequality, immigration, gun control and the climate crisis.",0.0,86.0,17.0,2.0,6.0,2.0,17.0,5.0588235294117645,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-127.0,-21.0,-3.0,-11.0,-1.0,-2.0,-0.55,0.0,-20.0,0.0,-2.63,-5.26,-20.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-20.0,0.0,0.0,-1.0,6.23,0.08,0.45,0.86,-0.03,-4.35,0.17,-0.0,-3.74,0.0,0.22,-0.37,0.08,-0.04,0.02,-0.03,-0.03,-0.05,0.01,-0.04,0.0,0.08,0.02,-0.08,0.01
73,"If you're a fervent Bernie Sanders supporter who thinks America is finally ready for a political and economic revolution, take a breath and consider: Why isn't Bernie's steady rise totally freaking out Wall Street? Does Big Money know something you don't?Thin…","Former New York City Mayor Mike Bloomberg said the final Obamacare bill would do ""absolutely nothing to fix the big health care problems"" and also called the program ""a disgrace"" in comments made in 2010, just months after the law's passage.",0.0,220.0,41.0,9.0,15.0,1.0,14.0,5.365853658536586,2.0,11.11111111111111,0.0,9.75609756097561,2.4390243902439024,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,19.0,0.0,3.0,-3.0,-1.0,-27.0,0.46,2.0,11.11,0.0,9.76,-2.44,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.73,0.17,0.5,0.88,-0.04,-4.44,0.17,0.02,-3.77,0.0,0.33,-0.39,0.18,-0.04,0.02,-0.03,-0.03,-0.05,0.02,-0.04,0.0,0.18,0.02,-0.08,0.02
74,"Bernie Sanders and Elizabeth Warren endorsed her, Texas' largest labor union is on her side and she surpassed $1 million in donors. Jessica Cisneros, who at 26 would become the youngest member of Congress, is the best shot liberal activists could've taken for…","Cardiovascular disease was, and still is, our No. 1 killer. It's a major source of our health care costs, and causes disability and related economic loss. At its peak, in the 1960s, among people over age 35, 1 in 100 died of heart disease every year -- a rate…",0.0,218.0,43.0,9.0,15.0,2.0,21.5,5.069767441860465,0.0,22.22222222222222,0.0,4.651162790697675,0.0,37.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,37.0,0.0,0.0,3.0,6.0,-6.0,5.0,-3.0,-2.0,9.25,0.74,0.0,22.22,0.0,4.65,-6.12,3.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,3.0,0.0,-2.0,2.0,7.19,0.29,0.54,0.89,-0.05,-4.43,0.17,0.02,-3.65,0.0,0.37,-0.44,0.29,-0.04,0.02,-0.04,-0.0,-0.05,0.05,-0.04,0.0,0.29,0.02,-0.08,0.05
75,"Former New York City Mayor Michael Bloomberg came under heavy fire from his rivals during Wednesday’s Democratic presidential debate at the Paris Casino but “weathered the storm,” his senior adviser Howard Wolfson said.","The Culinary Union, Nevada's largest labor union and political organizing force, will not endorse a candidate ahead of the February 22 Democratic caucuses there, the union's leaders announced Thursday -- just days after it criticized Vermont Sen. Bernie Sande…",0.0,187.0,33.0,5.0,18.0,2.0,33.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,2.0,-35.0,-6.0,1.0,0.0,0.0,13.5,-0.03,0.0,0.0,0.0,-2.56,-2.56,-8.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-8.0,0.0,0.0,1.0,7.23,0.27,0.53,0.94,-0.05,-4.26,0.17,0.02,-3.82,0.0,0.35,-0.48,0.29,-0.04,0.01,-0.04,-0.01,-0.05,0.06,-0.04,0.0,0.29,0.02,-0.08,0.06
76,"When Santa Rosa County’s Board of Commissioners met Thursday morning, items on the agenda included improving the drainage on Tibet Drive, upgrading the local boat ramp, and allocating money to buy new scoreboards at Chumuckla Park.Then, at the end of the meet…","The longtime journalist writes that the former NY City mayor can take on Trump--will bring Americans together, owe no favors to anyone, restore citizens' faith in a government that takes on climate change, health care costs and more--and help the country rega…",0.0,219.0,42.0,6.0,22.0,2.0,21.5,5.214285714285714,0.0,0.0,0.0,2.380952380952381,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.0,1.0,-20.5,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,7.68,0.37,0.53,1.04,-0.05,-4.25,0.17,0.02,-3.99,0.0,0.35,-0.53,0.32,-0.04,0.01,-0.04,-0.02,-0.05,0.05,-0.04,0.0,0.32,0.02,-0.08,0.05
77,"A political committee linked to Senate Majority Leader Mitch McConnell is funding ads and other campaign materials designed to meddle in North Carolina's Democratic Senate primary, the group acknowledged on Friday. Campaign finance documents filed late Thursd…","James Phillips writes that as an emergency physician at an urban hospital in Washington, D.C., this is personal: ""I will likely become infected in the next few months. It's just simple math that I have accepted."" But there are ways to stop the virus from over…",0.0,224.0,37.0,7.0,19.0,2.0,18.5,6.054054054054054,0.0,14.285714285714285,0.0,0.0,2.7027027027027026,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,9.0,-9.0,-3.0,7.0,-3.0,8.7,1.38,0.0,-5.71,0.0,0.0,-3.82,-5.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-5.0,-1.0,0.0,0.0,8.19,0.4,0.55,1.1,-0.06,-4.28,0.18,0.02,-3.97,0.0,0.33,-0.54,0.37,-0.04,0.01,-0.04,-0.03,-0.05,0.04,-0.04,0.0,0.37,0.02,-0.08,0.04
78,"Chuck Schumer warned Republicans who supported Donald Trump's appointment of conservative Supreme Court justices will ""pay the price"" as opponents prepare for a crucial blow to abortion rights.In an unprecedented breach of the Supreme Court's impartial view f…","In Calhoun, Georgia, a city of around 16,000 residents 70 miles outside of Atlanta, Walmart is testing out a new health center. If successful, Walmart may expand its initiative across the United States, potentially upending the way millions of Americans recei…",0.0,223.0,38.0,6.0,18.0,2.0,19.5,5.868421052631579,0.0,0.0,0.0,5.263157894736842,10.526315789473683,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.0,-3.0,0.0,3.0,0.0,-1.0,0.5,0.0,-16.67,0.0,2.82,10.53,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.67,0.44,0.55,1.15,-0.06,-4.3,0.19,0.02,-4.14,0.0,0.37,-0.45,0.41,-0.04,0.01,-0.04,-0.04,-0.05,0.04,-0.04,0.0,0.41,0.02,-0.08,0.04
79,"(Bloomberg) -- Michael Bloomberg, whose rise in the polls has rattled the Democratic presidential field, will face rivals eager to take him on in person for the first time on a debate stage, injecting a new, untested candidate into what had become almost rout…",Washington state health officials are investigating a possible outbreak of coronavirus at a long-term nursing facility in which two people tested positive for the disease.,0.0,217.0,44.0,8.0,12.0,1.0,44.0,4.931818181818182,0.0,0.0,0.0,2.272727272727273,4.545454545454546,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,70.0,19.0,5.0,2.0,-1.0,19.0,-0.95,0.0,-33.33,0.0,-1.73,0.55,12.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,1.0,9.06,0.56,0.57,1.12,-0.08,-4.01,0.18,0.02,-4.29,0.0,0.38,-0.44,0.48,-0.04,0.01,-0.04,-0.04,-0.05,0.04,-0.04,0.0,0.48,0.01,-0.08,0.04
80,"A win for Bernie Sanders in Massachusetts would not just bring in delegates, but deal a huge blow to Elizabeth WarrenBernie Sanders is campaigning to beat fellow progressive senator Elizabeth Warren in her home state of Massachusetts on Super Tuesday, which w…","The influential Culinary Union said on Wednesday it has been ""viciously attacked"" after it distributed a flier criticizing Vermont Sen. Bernie Sanders' ""Medicare for All"" plan.",0.0,219.0,42.0,7.0,17.0,1.0,42.0,5.214285714285714,0.0,14.285714285714285,0.0,4.761904761904762,2.380952380952381,31.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,31.0,0.0,0.0,2.0,68.0,16.0,1.0,6.0,-2.0,29.0,-0.59,0.0,-2.38,0.0,0.92,-5.31,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.47,0.64,0.59,1.15,-0.09,-3.75,0.18,0.02,-4.27,0.0,0.41,-0.45,0.51,-0.04,0.01,-0.04,-0.05,-0.05,0.05,-0.04,0.0,0.51,0.01,-0.08,0.05
81,"No one has ever seen this level of involvement by the Muslim community in a presidential election before. And not just in Michigan, which has long been known for having a large Muslim population active in politics. But even places like Iowa, where Muslim Amer…",Bernie Sanders issued a warning on Thursday night in South Carolina: Don't believe everything you see on television.,0.0,216.0,45.0,6.0,14.0,3.0,15.0,4.8,0.0,16.666666666666664,0.0,2.2222222222222223,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,117.0,27.0,2.0,5.0,1.0,-3.0,-0.7,0.0,16.67,0.0,2.22,-5.56,19.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,19.0,0.0,0.0,-1.0,9.83,0.77,0.59,1.15,-0.08,-3.82,0.17,0.02,-4.22,0.0,0.42,-0.5,0.58,-0.04,0.01,-0.05,-0.06,-0.05,0.05,-0.04,0.0,0.58,0.01,-0.08,0.05
82,"(Bloomberg) -- The Democratic presidential candidates have spent their summers at the Iowa State Fair and fall weekends at New Hampshire diners, trying to win over one voter at a time in the two early states that can make or break a campaign.Now, the campaign…","Vanessa Kerry writes that the story of Osmel Martinez Azcue, a man charged over $3,000 for taking responsible action and visiting a hospital to be screened for the novel coronavirus after he returned from China with flu-like symptoms, proves that if we are go…",0.0,216.0,45.0,8.0,15.0,2.0,23.0,4.8,0.0,0.0,0.0,2.2222222222222223,4.444444444444445,37.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,1.0,-1.0,1.0,-1.0,2.0,1.0,-21.0,-0.13,0.0,-22.22,0.0,-0.05,2.17,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,10.19,0.89,0.61,1.16,-0.09,-3.8,0.17,0.02,-4.37,0.0,0.42,-0.48,0.68,-0.04,0.01,-0.05,-0.04,-0.05,0.05,-0.04,0.0,0.68,0.01,-0.08,0.05
83,There’s one big issue the Vermont senator has reversed himself on — and it could complicate his path to the nomination.,"Covid-19 will become a pandemic. We don't yet know how severe it will be, nor do we know if the virus will spread to all continents, but it's already spreading widely in China, South Korea, Italy, Iran and elsewhere -- and thousands of undetected and infectio…",0.0,99.0,21.0,5.0,7.0,2.0,21.0,4.714285714285714,0.0,0.0,0.0,0.0,4.761904761904762,19.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,19.0,0.0,0.0,2.0,-116.0,-25.0,-7.0,-3.0,0.0,-2.0,0.04,0.0,0.0,0.0,0.0,0.41,-19.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,-19.0,0.0,-1.0,1.0,9.14,0.72,0.6,1.07,-0.09,-3.8,0.16,0.02,-4.52,0.0,0.4,-0.47,0.55,-0.04,0.01,-0.05,-0.04,-0.05,0.06,-0.04,0.0,0.55,0.01,-0.08,0.06
84,"Years of pumping, drought and a thirsty agriculture industry have taken a heavy toll on the water supply – and new plans are leaving vulnerable residents behindWhen Carolina Garcia’s well began pumping sand and air instead of water in 2016, she didn’t know wh…",Dr. Colleen Kraft of Emory University writes that washing hands and protecting medical workers are our best chance to keep the coronavirus epidemic from spreading further.,0.0,217.0,44.0,9.0,19.0,1.0,44.0,4.931818181818182,0.0,11.11111111111111,0.0,2.272727272727273,6.8181818181818175,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,71.0,18.0,2.0,10.0,-2.0,31.0,-0.68,0.0,-3.17,0.0,-1.57,2.97,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,-1.0,1.0,9.5,0.83,0.64,1.13,-0.1,-3.53,0.15,0.02,-4.54,0.0,0.4,-0.43,0.62,-0.04,0.01,-0.05,-0.03,-0.05,0.07,-0.04,0.0,0.62,0.01,-0.08,0.07
85,"Thousands of refugees travel to Indonesia, hoping to make it to Australia. The vast majority of them never will. View Entire Post ›","Nebraska's state slogan ""Honestly, it's not for everyone,"" should have an asterisk, because everyone with even the trickiest disease seems welcome at Nebraska's largest medical facility.",0.0,109.0,23.0,4.0,9.0,3.0,7.666666666666667,4.739130434782608,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,-52.0,-3.0,-1.0,1.0,1.0,-18.33,-1.45,0.0,0.0,0.0,-3.85,0.0,-6.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-6.0,0.0,0.0,2.0,8.61,0.69,0.62,1.06,-0.09,-3.69,0.15,0.02,-4.68,0.0,0.38,-0.47,0.49,-0.04,0.01,-0.04,-0.04,-0.05,0.08,-0.04,0.0,0.49,0.01,-0.08,0.08
86,Exclusive: A young refugee who Australia exiled to Nauru complained of chest pains. Two days later he was dead — and nobody can tell his family why. View Entire Post ›,"Six in 10 Democratic voters in New Hampshire prioritize a nominee who can beat President Donald Trump over a third who want someone that agrees with them on the issues, according to CNN's exit poll.",0.0,137.0,31.0,5.0,13.0,3.0,10.333333333333334,4.419354838709677,0.0,20.0,0.0,0.0,9.67741935483871,31.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,31.0,0.0,0.0,2.0,-27.0,-4.0,-1.0,0.0,1.0,-24.67,-0.27,0.0,20.0,0.0,0.0,6.82,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,8.05,0.64,0.6,1.05,-0.09,-3.82,0.14,0.02,-4.59,0.0,0.36,-0.4,0.52,-0.04,0.01,-0.04,-0.03,-0.05,0.1,-0.04,0.0,0.52,0.01,-0.08,0.1
87,"“It’s eating our bodies and our minds,” one refugee said. View Entire Post ›","It's critical that the private sector steps up to bridge the gap and pledge to support the mental health of today's children and tomorrow's workforce, writes James Gorman, chairman and CEO of Morgan Stanley.",0.0,63.0,14.0,5.0,8.0,2.0,7.0,4.5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,-111.0,-20.0,0.0,-6.0,0.0,-27.0,-0.62,0.0,0.0,0.0,-2.94,-2.94,-12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-12.0,0.0,2.0,0.0,6.66,0.4,0.59,0.98,-0.09,-3.98,0.13,0.01,-4.73,0.0,0.34,-0.44,0.32,-0.04,0.01,-0.04,-0.03,-0.05,0.09,-0.04,0.0,0.32,0.01,-0.06,0.09
88,"(Bloomberg) -- Bernie Sanders struggled to provide details on exactly how he would pay for his sweeping proposals to expand health care, child care and more,...",The number of deaths from coronavirus in the US rose to 19 as several states joined the rapidly growing list of states with confirmed cases.,0.0,135.0,26.0,5.0,9.0,2.0,26.0,5.1923076923076925,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,19.0,1.0,2.0,1.0,0.0,1.0,0.55,0.0,0.0,0.0,3.85,3.85,5.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,6.12,0.31,0.58,0.92,-0.09,-3.92,0.12,0.01,-4.86,0.0,0.36,-0.44,0.27,-0.04,0.01,-0.04,-0.04,-0.05,0.1,-0.04,0.0,0.27,0.01,-0.06,0.1
89,"The Supreme Court agreed on Monday to decide a lawsuit that threatens the Obama-era health care law, but the decision is not likely until after the 2020 election. The court said it would hear an appeal by 20 mainly Democratic states of a lower-court ruling th…","An outbreak of coronavirus in a nursing home near Seattle is prompting urgent calls for precautionary tactics at America's elder care facilities, where residents are at heightened risk of serious complications from the illness because of the dual threat of ag…",0.0,215.0,46.0,7.0,15.0,2.0,23.0,4.673913043478261,0.0,14.285714285714285,0.0,2.1739130434782608,0.0,39.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,1.0,-5.0,5.0,3.0,-2.0,1.0,-18.0,-0.69,0.0,-35.71,0.0,2.17,-12.2,6.0,0.0,-1.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.47,0.43,0.6,0.93,-0.09,-3.9,0.12,0.01,-4.84,0.0,0.36,-0.48,0.38,-0.04,0.0,-0.04,-0.02,-0.05,0.1,-0.04,0.0,0.38,0.01,-0.06,0.1
90,"Former Vice President Joe Biden zeroed in this weekend on one of his top competitors, who many consider to have eclipsed him as the Democratic presidential frontrunner.In an interview set to air on NBC's Meet the Press on Sunday, Biden waded into a controvers…","Amy Hagstrom Miller was one of the women who challenged abortion restrictions in Texas, resulting in the Supreme Court ruling in Whole Woman's Health v. Hellerstedt in 2016. WIth a very different Court set to hear oral argument this week over a nearly identic…",0.0,217.0,44.0,4.0,17.0,2.0,22.5,4.931818181818182,0.0,0.0,0.0,2.272727272727273,0.0,35.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,0.0,0.0,-1.0,-3.0,-1.0,7.83,0.0,0.0,-20.0,0.0,2.27,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,6.84,0.54,0.57,0.96,-0.1,-3.89,0.11,0.01,-4.97,0.0,0.37,-0.52,0.45,-0.04,0.0,-0.03,-0.02,-0.05,0.12,-0.04,0.0,0.45,0.01,-0.06,0.12
91,Africa’s comparatively poor health-care system is failing to recognize many cases in its midst—setting the stage for a larger tragedy.,"The American Conservative Union announced on Saturday that one of the attendees at last week's Conservative Political Action Conference in National Harbor, Maryland, has tested positive for coronavirus.",0.0,115.0,20.0,5.0,6.0,2.0,20.0,5.75,0.0,20.0,0.0,0.0,15.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,-60.0,-8.0,2.0,-6.0,0.0,-8.0,-0.5,0.0,20.0,0.0,-3.57,15.0,-6.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,-6.0,0.0,0.0,1.0,6.1,0.37,0.56,0.87,-0.1,-3.9,0.12,0.01,-4.88,0.0,0.35,-0.39,0.35,-0.04,0.0,-0.02,-0.02,-0.05,0.12,-0.04,0.0,0.35,0.01,-0.06,0.12
