,Text,Reference,Label,# of Characters,# of Words,# of Verbs,# of Noun,# of Sentence,Average # of Words per Sentence,Average # of Characters per Words,# of Question Marks,% of Subjective Verbs,% of Passive Voice,% of Positive Words,% of Negative Words,# of Unique Wrods/Terms,# of Misspelled Words,# of Causation Terms,% of generalizing terms,% of # and quantifiers,1st person pronouns,2nd and 3rd person pronouns,Exclusive term,# of exclamation marks,Lexical,Singular pronouns(1st person),Group ref pronouns(1st person),2nd 3rd pronouns,# of Characters- sub,# of Words- sub,# of Verbs- sub,# of Noun- sub,# of Sentence- sub,Average # of Words per Sentence- sub,Average # of Characters per Words- sub,# of Question Marks- sub,% of Subjective Verbs- sub,% of Passive Voice- sub,% of Positive Words- sub,% of Negative Words- sub,# of Unique Wrods/Terms- sub,# of Misspelled Words- sub,# of Causation Terms- sub,% of generalizing terms- sub,% of # and quantifiers- sub,1st person pronouns- sub,2nd and 3rd person pronouns- sub,Exclusive term- sub,# of exclamation marks- sub,Lexical- sub,Singular pronouns(1st person)- sub,Group ref pronouns(1st person)- sub,2nd 3rd pronouns- sub,# of Characters- avg sub,# of Words- avg sub,# of Verbs- avg sub,# of Noun- avg sub,# of Sentence- avg sub,Average # of Words per Sentence- avg sub,Average # of Characters per Words- avg sub,# of Question Marks- avg sub,% of Subjective Verbs- avg sub,% of Passive Voice- avg sub,% of Positive Words- avg sub,% of Negative Words- avg sub,# of Unique Wrods/Terms- avg sub,# of Misspelled Words- avg sub,# of Causation Terms- avg sub,% of generalizing terms- avg sub,% of # and quantifiers- avg sub,1st person pronouns- avg sub,2nd and 3rd person pronouns- avg sub,Exclusive term- avg sub,# of exclamation marks- avg sub,Lexical- avg sub,Singular pronouns(1st person)- avg sub,Group ref pronouns(1st person)- avg sub,2nd 3rd pronouns- avg sub
72,"A Turkish fighter jet Tuesday downed a Syrian regime warplane in the northwestern Idlib province and the pilot was killed, a monitoring group said. It was the third such downing in three days amid escalating fighting between Turkish forces and Syria's Russian…",Fast food chains are rushing to launch meatless and plant-based options. Not Dunkin' Donuts.,0.0,219.0,42.0,7.0,15.0,2.0,21.0,5.214285714285714,0.0,28.57142857142857,0.0,0.0,2.380952380952381,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,140.0,28.0,4.0,9.0,-1.0,14.0,-0.43,0.0,-4.76,0.0,0.0,2.38,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-9.77,-2.47,-0.05,0.57,0.05,-3.95,0.09,-0.03,-2.5,0.0,-0.63,1.81,-2.77,-0.04,0.01,-0.01,0.05,-0.06,-0.27,0.01,0.01,-2.77,-0.03,-0.11,-0.27
73,Sequencing the genome of a virus allows researchers to study its origins and how it might be stopped.,"This is a prime opportunity to give our children — both girls and boys — a toy, book or game that pays tributes to the brave ladies who have changed the world.",0.0,84.0,18.0,6.0,4.0,2.0,18.0,4.666666666666667,0.0,16.666666666666664,0.0,0.0,5.555555555555555,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,-44.0,-14.0,-2.0,-6.0,0.0,-14.0,0.67,0.0,4.17,0.0,-3.12,5.56,-6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-6.0,0.0,-1.0,2.0,-10.61,-2.61,-0.03,0.47,0.04,-3.95,0.08,-0.03,-2.45,0.0,-0.66,1.84,-2.84,-0.04,0.01,-0.01,0.04,-0.06,-0.25,0.01,0.01,-2.84,-0.03,-0.11,-0.25
74,"At one point, Elizabeth Warren looked like she may be the frontrunner in the Democratic primary. Now her campaign appears to be on life support. What happene...","When it comes to home décor, nothing is more important than a good sofa. And these 12 picks aren't just beloved by Wayfair shoppers, but all cost less than $800.",0.0,134.0,27.0,5.0,9.0,4.0,9.0,4.962962962962963,0.0,40.0,0.0,7.4074074074074066,0.0,23.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,23.0,0.0,0.0,3.0,2.0,-3.0,0.0,2.0,1.0,-6.0,0.56,0.0,20.0,0.0,-2.59,0.0,-5.0,0.0,0.0,-1.0,-1.0,0.0,2.0,0.0,0.0,-5.0,0.0,0.0,2.0,-10.77,-2.62,-0.03,0.43,0.06,-4.07,0.08,-0.03,-2.08,0.0,-0.6,1.8,-2.85,-0.04,0.0,-0.01,0.04,-0.06,-0.22,0.01,0.01,-2.85,-0.03,-0.11,-0.22
75,"In November 2019 Tesla announced plans for a new Gigafactory near Berlin, but has been met with fierce opposition from local environmentalists.","The nine-ounce MoonArk will be attached to a small lunar rover so that one day it may be picked up by lunar explorers sometime in the future. It was developed by faculty at Carnegie Mellon University, along with collaborators from around the world.",0.0,122.0,22.0,4.0,7.0,2.0,22.0,5.545454545454546,0.0,25.0,0.0,0.0,9.090909090909092,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,-84.0,-21.0,-4.0,-6.0,-1.0,0.5,0.75,0.0,-12.5,0.0,0.0,9.09,-13.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-13.0,0.0,0.0,-1.0,-11.07,-2.7,-0.04,0.37,0.06,-4.01,0.08,-0.03,-1.93,0.0,-0.63,1.88,-2.87,-0.04,0.0,-0.02,0.04,-0.06,-0.23,0.01,0.01,-2.87,-0.03,-0.11,-0.23
76,"North Korean leader Kim Jong Un warned top party officials of the ""serious consequences"" of failing to prevent an outbreak of the new coronavirus in the country, state media reported Saturday. Kim told a meeting of the ruling Workers' Party of Korea that the …","The flight was supposed to be quick and painless. Instead, it turned into what one passenger described as a painful assault -- and a lightning rod for what constitutes proper airline etiquette.",0.0,216.0,45.0,6.0,19.0,2.0,22.5,4.8,0.0,0.0,0.0,2.2222222222222223,6.666666666666667,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,54.0,13.0,0.0,12.0,-1.0,6.5,-0.26,0.0,-33.33,0.0,-4.03,0.42,7.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,7.0,0.0,0.0,-1.0,-10.15,-2.48,-0.02,0.47,0.05,-3.95,0.08,-0.03,-2.1,0.0,-0.63,1.92,-2.74,-0.04,0.0,-0.02,0.03,-0.06,-0.23,0.01,0.01,-2.74,-0.03,-0.11,-0.23
77,"OMG, I Want to Rent This House spotlights the most spectacular and unique homes that you can actually stay in. From open-air villas to an adult treehouse, we explore all the places that you should book for an unforgettable getaway.Scottsdale Manor, Scottsdale…","The essence of masculinity is at the center of a new exhibition at London's Barbican Art Gallery, showcasing diverse images of male lives from the 1950s to the present.",0.0,219.0,42.0,7.0,11.0,3.0,14.333333333333334,5.214285714285714,0.0,0.0,0.0,4.761904761904762,0.0,32.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,32.0,1.0,1.0,2.0,79.0,13.0,5.0,1.0,1.0,-14.67,0.39,0.0,-50.0,0.0,4.76,0.0,11.0,0.0,0.0,2.0,-1.0,2.0,2.0,0.0,0.0,11.0,1.0,1.0,2.0,-9.21,-2.31,0.01,0.46,0.06,-4.0,0.08,-0.03,-2.27,0.0,-0.59,1.88,-2.63,-0.04,0.0,0.01,0.02,-0.04,-0.21,0.01,0.01,-2.63,-0.02,-0.1,-0.21
78,Anyone sailing must follow their rules.,"From SD cards and network attached storage drives to internal SSD drives, Amazon is discounting practically every kind of storage device you can think of, for one day only.",0.0,34.0,6.0,2.0,3.0,2.0,6.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,-110.0,-23.0,-3.0,-9.0,0.0,-23.0,0.7,0.0,-20.0,0.0,0.0,0.0,-21.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-21.0,0.0,0.0,0.0,-10.64,-2.59,-0.03,0.36,0.06,-4.15,0.09,-0.03,-2.43,0.0,-0.62,1.84,-2.85,-0.04,0.0,0.01,0.01,-0.04,-0.21,0.01,0.01,-2.85,-0.02,-0.1,-0.21
79,"Tesla's designs have generally held up over the years, but some looks have stayed more relevant than others — hence our ranking from best to worst.","One hundred floors up, and 1,100 feet in the air, Edge has built-in bragging rights: It is, after all, the highest outdoor observation deck in the Western Hemisphere. Take that One World Observatory and Willis Tower.",0.0,122.0,26.0,6.0,5.0,2.0,26.0,4.6923076923076925,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,-59.0,-10.0,1.0,-9.0,-1.0,8.0,-0.34,0.0,0.0,0.0,3.85,3.85,-3.0,0.0,0.0,2.0,-3.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.0,-10.93,-2.62,-0.01,0.28,0.05,-4.04,0.08,-0.03,-2.59,0.0,-0.6,1.85,-2.85,-0.04,0.0,0.03,0.0,-0.04,-0.22,0.01,0.01,-2.85,-0.02,-0.08,-0.22
80,"Distractions are plentiful and there's no free coffee, but I'm determined to have a productive week.","You could be exposed to dangerous chemicals from tobacco via thirdhand smoke, which comes from the bodies or clothing of smokers even if they are not actively smoking, a new study says.",0.0,85.0,16.0,5.0,3.0,2.0,16.0,5.3125,0.0,20.0,0.0,18.75,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,-69.0,-16.0,-2.0,-5.0,0.0,-16.0,0.5,0.0,-8.57,0.0,18.75,-6.25,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,-11.67,-2.77,-0.01,0.17,0.05,-4.06,0.08,-0.03,-2.5,0.0,-0.4,1.81,-2.94,-0.04,-0.0,0.03,-0.01,-0.04,-0.22,0.01,0.01,-2.94,-0.02,-0.08,-0.22
81,"Less than two months ago, Brent Welder was tweeting “DropOutWarren” at the Massachusetts senator trying to overtake Bernie Sanders in the 2020 progressive lane. Now the former Kansas congressional candidate is waiting to see if Elizabeth Warren, who officiall…",Photographer Kyle Weeks wants to help re-write preconceived narratives about African men by focusing on young creatives.,0.0,222.0,39.0,8.0,14.0,2.0,19.5,5.6923076923076925,0.0,25.0,0.0,5.128205128205128,0.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,118.0,22.0,4.0,8.0,0.0,2.5,-0.43,0.0,25.0,0.0,5.13,0.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,-10.72,-2.64,0.03,0.21,0.04,-4.04,0.09,-0.03,-2.35,0.0,-0.37,1.77,-2.81,-0.04,-0.0,0.02,0.01,-0.04,-0.23,0.01,0.01,-2.81,-0.02,-0.09,-0.23
82,"A NASA employee was charged Wednesday with murdering his neighbor, a Maryland National Guardsman, with whom he’d fought for years over loud music, dog poop, and guests, according to police and family members. Michael Hetle, 52, faces several charges, includin…",UK firm Beemcar has signed an agreement to develop driverless pods that would operate above the city traffic.,0.0,221.0,40.0,7.0,19.0,2.0,20.0,5.525,0.0,14.285714285714285,0.0,0.0,2.5,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.0,0.0,0.0,1.0,129.0,22.0,2.0,12.0,0.0,2.0,0.41,0.0,14.29,0.0,0.0,2.5,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,-9.81,-2.49,0.06,0.3,0.04,-4.02,0.09,-0.03,-2.33,0.0,-0.4,1.77,-2.65,-0.04,-0.0,0.02,0.01,-0.04,-0.22,0.01,0.01,-2.65,-0.02,-0.09,-0.22
83,Time to push back?,"One surefire way to know that spring is fast approaching? Tons of outdoor furniture, decor and more are now on sale at Wayfair.",0.0,15.0,4.0,1.0,1.0,1.0,4.0,3.75,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-90.0,-19.0,-3.0,-7.0,-1.0,-7.5,-0.82,0.0,-50.0,0.0,-4.35,0.0,-19.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,-11.37,-2.78,0.01,0.18,0.02,-4.18,0.07,-0.02,-2.49,0.0,-0.43,1.73,-2.89,-0.04,-0.0,0.02,0.0,-0.04,-0.23,0.01,0.01,-2.89,-0.02,-0.09,-0.23
84,A new alliance?,"When you think of George Washington, do you think washers and dryers, refrigerators and pressure cookers? Presidents Day weekend may have originally meant honoring America's top leaders, but it has come to also signify serious appliance sales. We've rounded u…",0.0,13.0,3.0,1.0,1.0,1.0,3.0,4.333333333333333,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-208.0,-37.0,-11.0,-14.0,-1.0,-10.33,-1.19,0.0,0.0,0.0,-5.0,0.0,-31.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-31.0,0.0,0.0,-3.0,-12.92,-3.08,-0.03,0.06,0.01,-4.35,0.06,-0.01,-2.64,0.0,-0.45,1.7,-3.13,-0.04,-0.0,0.02,-0.0,-0.04,-0.23,0.01,0.01,-3.13,-0.02,-0.09,-0.23
85,"Abu Jabber has a plan to escape the Syrian regime's advance: he has built a ladder from rusty metal for him and his 11 children to climb over the Turkish border wall. Six months ago, the family fled deadly fighting in Idlib province of northwest Syria, seekin…",Here's a look at some of our favorite Presidents Day furniture sales.,0.0,214.0,47.0,7.0,16.0,2.0,23.5,4.553191489361702,0.0,0.0,0.0,0.0,4.25531914893617,38.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,38.0,0.0,0.0,3.0,156.0,35.0,5.0,12.0,0.0,11.5,-0.28,0.0,0.0,0.0,-8.33,4.26,26.0,0.0,0.0,-1.0,2.0,0.0,3.0,0.0,0.0,26.0,0.0,-1.0,3.0,-12.1,-2.85,-0.01,0.11,0.0,-4.28,0.06,-0.01,-2.78,0.0,-0.48,1.71,-2.95,-0.04,-0.0,0.02,0.01,-0.04,-0.21,0.01,0.01,-2.95,-0.02,-0.09,-0.21
86,"""They've basically trapped a bunch of people in a large container with [the] virus,"" one epidemiologist said.","If you're in the market for a new phone, well lucky you, because companies just keep churning them out. After Samsung's recent unveiling of four new smartphones ----  S20, S20+, S20 Ultra and Z Flip ---- it's now LG's turn with the new V60 ThinQ. Thankfully, …",0.0,93.0,17.0,3.0,6.0,2.0,17.0,5.470588235294118,0.0,0.0,0.0,0.0,11.76470588235294,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-120.0,-30.0,-1.0,-12.0,-1.0,1.33,0.94,0.0,0.0,0.0,-4.26,11.76,-26.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-26.0,0.0,0.0,-1.0,-12.68,-2.98,-0.03,0.05,0.0,-4.29,0.06,-0.01,-2.93,0.0,-0.51,1.81,-3.05,-0.04,-0.0,0.02,0.01,-0.04,-0.21,0.01,0.01,-3.05,-0.02,-0.09,-0.21
87,"Senator Elizabeth Warren declined to endorse Bernie Sanders or Joe Biden, saying she wanted to take time to think before making a decision.","Even before Tesla revealed the Cybertruck last November, other companies — both brand-new start ups and long-established automakers — had already announced plans for electric pickup trucks of their own.",0.0,117.0,23.0,7.0,9.0,2.0,23.0,5.086956521739131,0.0,0.0,0.0,4.3478260869565215,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,-56.0,-7.0,4.0,-1.0,0.0,-7.0,-0.68,0.0,0.0,0.0,1.01,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,-12.98,-3.03,-0.0,0.03,-0.0,-4.22,0.06,-0.01,-3.07,0.0,-0.49,1.78,-3.08,-0.04,-0.01,0.01,0.01,-0.04,-0.21,0.01,0.01,-3.08,-0.02,-0.09,-0.21
88,"As Iranians head to the polls Friday, an increasingly dejected citizenry, and insecure leadership, are lowering projections for turnout.","Joe Coulombe, founder of the popular Trader Joe's grocery chain that brought affordable wine and exotic food to millions of Americans, has died at his home in Pasadena, California. He was 89-years-old.",0.0,118.0,19.0,2.0,8.0,2.0,19.0,6.2105263157894735,0.0,50.0,0.0,0.0,10.526315789473683,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,-52.0,-13.0,-2.0,-6.0,-1.0,3.0,0.9,0.0,25.0,0.0,-6.25,7.4,-11.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,-1.0,-13.26,-3.13,-0.03,-0.01,-0.01,-4.21,0.07,-0.01,-2.64,0.0,-0.51,1.86,-3.13,-0.04,-0.01,0.01,-0.0,-0.04,-0.21,0.01,0.01,-3.13,-0.02,-0.09,-0.21
89,"The FBI is expanding its focus on domestic terrorism, and that includes pro-choice violence — even though such violence is so vanishingly rare, it’s all but nonexistent. In testimony before the House judiciary committee on Wednesday, FBI Director Christopher …","When Samsung announced its new 4K and 8K TV lines at the 2020 Consumer Electronics Show in January, enhanced picture quality definitely stood out, but affordability took center stage. Now, Samsung is releasing further details on exact sizing and pricing acros…",0.0,221.0,40.0,5.0,14.0,2.0,20.0,5.525,0.0,40.0,0.0,0.0,5.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-3.0,0.0,-0.5,0.16,0.0,23.33,0.0,-2.44,5.0,-5.0,0.0,1.0,1.0,-3.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-12.39,-2.99,-0.03,0.03,-0.01,-4.18,0.07,-0.01,-2.34,0.0,-0.54,1.88,-3.03,-0.04,0.0,0.02,-0.01,-0.04,-0.21,0.01,0.01,-3.03,-0.02,-0.09,-0.21
90,"What was meant to be a Chinese New Year celebration turned into empty streets, closed stores, and a disorderly experience upon returning to the US.","We're officially dubbing the new Galaxy S20 Ultra the ""kitchen sink phone,"" because Samsung seems to have thrown everything it has at the device. There's a 6.9-inch display with a buttery-smooth refresh rate, four cameras (including a wide-angle lens) and hic…",0.0,123.0,25.0,6.0,7.0,2.0,25.0,4.92,0.0,33.33333333333333,0.0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,-97.0,-16.0,-2.0,-7.0,-1.0,11.0,-0.45,0.0,33.33,0.0,1.56,1.56,-14.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-14.0,0.0,0.0,-1.0,-12.62,-3.03,-0.01,-0.02,-0.01,-4.1,0.07,-0.01,-2.11,0.0,-0.52,1.89,-3.05,-0.04,0.0,0.02,-0.02,-0.04,-0.21,0.01,0.01,-3.05,-0.02,-0.09,-0.21
91,Coronavirus has forced the cruise industry to take measures to keep the outbreak at bay. But how will it impact the industry and cruisers?,"Gideon Lewin, who worked with famed photographer Richard Avedon for 16 years, recounts his experiences in a new book.",0.0,115.0,24.0,6.0,8.0,2.0,12.0,4.791666666666667,1.0,0.0,0.0,0.0,4.166666666666666,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,16.0,5.0,4.0,0.0,0.0,-7.0,-0.42,1.0,0.0,0.0,-10.53,4.17,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-12.93,-3.07,-0.0,-0.05,-0.02,-4.16,0.07,0.0,-2.25,0.0,-0.55,1.9,-3.12,-0.04,0.0,0.02,-0.03,-0.04,-0.21,0.01,0.01,-3.12,-0.02,-0.09,-0.21
92,"What are people doing in the face of unprecedented coronavirus travel anxiety? Some are canceling or modifying trips, and others are forging ahead.",Airlines and airports could do more to improve our flying experience. Aviation buffs weigh in on nine needed improvements that would better aviation for everyone.,0.0,125.0,23.0,7.0,7.0,2.0,11.5,5.434782608695652,1.0,42.857142857142854,0.0,0.0,4.3478260869565215,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,-13.0,-2.0,0.0,-1.0,-1.0,-1.0,-0.09,1.0,42.86,0.0,-12.0,4.35,-5.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,0.0,-1.0,0.0,-13.12,-3.12,0.02,-0.09,-0.02,-4.23,0.07,0.01,-1.93,0.0,-0.57,1.91,-3.15,-0.04,0.0,0.02,-0.03,-0.04,-0.21,0.01,0.01,-3.15,-0.02,-0.09,-0.21
93,"When it comes to the space launch revolution, Peter Beck’s Rocket Lab is by far the fastest emerging contender in that crowded field of startups. It’s also one of the few space unicorns and backed by the who’s who of space investors, which is why we’re beyond…","Many designers over the five-day period tightened their formats with faster-paced, sensory-driven shows in a possible bid to see off any concerns about the event's staying power. Here are the best moments.",0.0,214.0,47.0,9.0,19.0,2.0,23.5,4.553191489361702,0.0,22.22222222222222,0.0,2.127659574468085,2.127659574468085,33.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,40.0,15.0,5.0,10.0,-1.0,7.5,-0.88,0.0,-2.78,0.0,-1.0,-1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-12.36,-2.91,0.07,-0.01,-0.02,-4.17,0.06,0.01,-1.84,0.0,-0.58,1.9,-3.05,-0.04,0.0,0.03,-0.03,-0.04,-0.21,0.01,0.01,-3.05,-0.02,-0.09,-0.21
94,"Momentus, the in-space shuttle service for payloads, has bought six spaces on SpaceX SmallSat Rideshare Program missions. The launches include five trips to Sun-Synchronous orbit and one to mid-inclined low Earth orbit, and after delivery, Momentus' small spa…","If you're looking to stay healthy during the flu season, ensure you take these critical steps.",0.0,223.0,38.0,3.0,18.0,2.0,19.0,5.868421052631579,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,144.0,22.0,-2.0,15.0,0.0,3.0,0.93,0.0,0.0,0.0,-6.25,-6.25,18.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,18.0,0.0,0.0,-1.0,-11.53,-2.8,0.05,0.06,-0.03,-4.15,0.07,0.01,-1.98,0.0,-0.6,1.87,-2.93,-0.04,0.0,0.02,-0.01,-0.04,-0.22,0.01,0.01,-2.93,-0.02,-0.09,-0.22
96,"San Francisco is poised to pass a controversial proposition that would almost certainly limit further office space development in the city, perhaps pushing more tech companies and startups to set up their HQs elsewhere. Prop E's passing, which seemed likely W…",Secretary of State Mike Pompeo in an interview Sunday did not reveal any details of a potential historic meeting between President Donald Trump and leaders of the Taliban.,0.0,220.0,41.0,8.0,14.0,2.0,20.5,5.365853658536586,0.0,12.5,0.0,2.4390243902439024,4.878048780487805,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,1.0,76.0,13.0,6.0,1.0,0.0,-7.5,0.22,0.0,12.5,0.0,2.44,4.88,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,-9.99,-2.52,0.08,0.15,-0.03,-4.08,0.07,0.01,-2.12,0.0,-0.6,1.85,-2.7,-0.04,0.0,0.02,-0.01,-0.04,-0.2,0.01,0.01,-2.7,-0.02,-0.09,-0.2
97,"Axiom Space is looking to make history by sending three passengers on a round-trip journey to the International Space Station for the low, low price of $55 million. The Houston -based, venture-backed company has signed a contract with SpaceX for a Crew Dragon…","Ulay, the pioneering and provocative performance artist and photographer best known for his works with his like-minded former partner Marina Abramovic, has died aged 76, it was announced on Monday.",0.0,218.0,43.0,7.0,15.0,2.0,21.5,5.069767441860465,0.0,14.285714285714285,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,50.0,13.0,1.0,5.0,0.0,-8.5,-0.53,0.0,-2.38,0.0,-6.67,-6.67,6.0,0.0,0.0,0.0,2.0,0.0,-3.0,0.0,0.0,6.0,0.0,0.0,-3.0,-9.25,-2.37,0.1,0.19,-0.03,-4.04,0.07,0.01,-2.11,0.0,-0.62,1.82,-2.61,-0.04,-0.0,0.02,0.01,-0.04,-0.2,0.01,0.01,-2.61,-0.02,-0.09,-0.2
98,"Boston Dynamics, the undisputed heavyweight of technical robotics wizardry, unveiled a new collaboration with the warehouse autonomous material handling and transportation technology developer, OTTO Motors. Over the past year Boston Dynamics has moved from bu…","The Nintendo Play Station, perhaps the last copy of a video game console that never came to market, sold for $360,000 at auction.",0.0,226.0,35.0,4.0,17.0,2.0,17.5,6.457142857142857,0.0,0.0,0.0,5.714285714285714,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,119.0,12.0,2.0,8.0,0.0,-5.5,1.8,0.0,0.0,0.0,5.71,0.0,7.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,-8.45,-2.3,0.1,0.25,-0.04,-4.05,0.08,0.01,-2.24,0.0,-0.59,1.79,-2.55,-0.04,-0.0,0.02,0.01,-0.04,-0.21,0.01,0.01,-2.55,-0.02,-0.09,-0.21
99,"SpaceX is launching its 20th resupply mission the International Space Station tonight, but this one has a bittersweet twist: It's the last such mission that will use the first iteration of the Dragon spacecraft that has flown on all of the company's missions …","No matter your workout, Nike has some of the best activewear on the market. And right now, the brand is taking an extra 30% off select items with code POWERUP, so you can stock up on high-performance gear for less.",0.0,217.0,44.0,9.0,16.0,1.0,44.0,4.931818181818182,0.0,11.11111111111111,0.0,0.0,2.272727272727273,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,42.0,4.0,5.0,3.0,-2.0,24.0,0.56,0.0,-13.89,0.0,-5.0,2.27,-4.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-4.0,0.0,0.0,-1.0,-7.76,-2.14,0.14,0.3,-0.05,-3.78,0.08,0.01,-2.26,0.0,-0.61,1.78,-2.48,-0.04,-0.0,0.03,-0.0,-0.04,-0.2,0.01,0.01,-2.48,-0.02,-0.09,-0.2
